Name,I_BSDV_AX,I_BSDV_AY,I_BSDV_AZ,I_BSDV_IX,I_BSDV_IY,I_BSDV_IZ,I_BSDV_VY,I_BSDV_VPY,I_BSDV_VZ,I_BSDV_VPZ,I_BSDV_SURFACE,I_BSDV_WEIGHT,I_BSDV_D,I_BSDV_BF,I_BSDV_TW,I_BSDV_TF,I_BSDV_RA,I_BSDV_RI,I_BSDV_S,I_BSDV_ZY,I_BSDV_ZZ,I_BSDV_WX,I_BSDV_WY,I_BSDV_WZ,I_BSDV_GAMMA,I_BSDV_IOMEGA,I_BSDV_P1_LENGTH,I_BSDV_P1_THICKNESS,I_BSDV_P2_LENGTH,I_BSDV_P2_THICKNESS,I_BSDV_P3_LENGTH,I_BSDV_P3_THICKNESS,I_BSDV_P4_LENGTH,I_BSDV_P4_THICKNESS,I_BSDV_BF2,I_BSDV_TF2,I_BSDV_DIM1,I_BSDV_DIM2,I_BSDV_DIM3,I_BSDV_ANGLE1,I_BSDV_ANGLE2,
CHS 273x8,0.00666,0.00333,0.00333,0.000117,5.852e-05,5.852e-05,0.1365,0.1365,0.1365,0.1365,0.858,512.887795,0.273,0.273,0.008,0.008,0.0,0.0,0.0,0.000562,0.000562,0.000882473376509,0.0033321,0.0033321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,0.0,8.0,0.0,0.0,
CHS 273x10,0.00826,0.00413,0.00413,0.0001431,7.154e-05,7.154e-05,0.1365,0.1365,0.1365,0.1365,0.858,636.451585,0.273,0.273,0.01,0.01,0.0,0.0,0.0,0.000692,0.000692,0.00108650411142,0.0041352,0.0041352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,0.0,10.0,0.0,0.0,
CHS 273x12,0.00983448,0.00491724,0.00491724,0.000167838,8.39188e-05,8.39188e-05,0.1365,0.1365,0.1365,0.1365,0.85722,757.079930842,0.273,0.273,0.012,0.012,0.0,0.0,0.0,0.000817823,0.000817823,0.0012834,0.00491724,0.00491724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,0.0,12.0,0.0,0.0,
CHS 273x12.5,0.0102,0.0051,0.0051,0.0001739,8.697e-05,8.697e-05,0.1365,0.1365,0.1365,0.1365,0.858,787.473995,0.273,0.273,0.0125,0.0125,0.0,0.0,0.0,0.000849,0.000849,0.00133243289312,0.0051228,0.0051228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,0.0,12.5,0.0,0.0,
CHS 273x16,0.0129,0.00645,0.00645,0.0002142,0.0001071,0.0001071,0.1365,0.1365,0.1365,0.1365,0.858,990.47165,0.273,0.273,0.016,0.016,0.0,0.0,0.0,0.001058,0.001058,0.00165999242563,0.0064758,0.0064758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,0.0,16.0,0.0,0.0,
CHS 273x20,0.0159,0.00795,0.00795,0.000256,0.000128,0.000128,0.1365,0.1365,0.1365,0.1365,0.858,1225.83125,0.273,0.273,0.02,0.02,0.0,0.0,0.0,0.001283,0.001283,0.0020109020419,0.0079813,0.0079813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,0.0,20.0,0.0,0.0,
CHS 273x25,0.0195,0.00975,0.00975,0.0003026,0.0001513,0.0001513,0.1365,0.1365,0.1365,0.1365,0.858,1500.41745,0.273,0.273,0.025,0.025,0.0,0.0,0.0,0.001543,0.001543,0.0024152564324,0.0098047,0.0098047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,0.0,25.0,0.0,0.0,
CHS 323.9x5,0.00500673,0.002503365,0.002503365,0.000127324,6.3662e-05,6.3662e-05,0.16195,0.16195,0.16195,0.16195,1.017046,385.401345,0.3239,0.3239,0.005,0.005,0.0,0.0,0.0,0.000508401,0.000508401,0.000798323,0.002503365,0.002503365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.9,0.0,5.0,0.0,0.0,
CHS 323.9x6,0.005989236,0.002994618,0.002994618,0.000151373,7.56863e-05,7.56863e-05,0.16195,0.16195,0.16195,0.16195,1.017046,457.970555,0.3239,0.3239,0.006,0.006,0.0,0.0,0.0,0.000606283,0.000606283,0.000951989,0.002994618,0.002994618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.9,0.0,6.0,0.0,0.0,
CHS 323.9x6.3,0.00629,0.003145,0.003145,0.0001586,7.929e-05,7.929e-05,0.16195,0.16195,0.16195,0.16195,1.02,483.467845,0.3239,0.3239,0.0063,0.0063,0.0,0.0,0.0,0.000636,0.000636,0.000998208845634,0.0031438,0.0031438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.9,0.0,6.3,0.0,0.0,
CHS 323.9x8,0.00794,0.00397,0.00397,0.0001982,9.91e-05,9.91e-05,0.16195,0.16195,0.16195,0.16195,1.02,610.954295,0.3239,0.3239,0.008,0.008,0.0,0.0,0.0,0.000799,0.000799,0.00125403343527,0.0039714,0.0039714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.9,0.0,8.0,0.0,0.0,
CHS 323.9x10,0.00986,0.00493,0.00493,0.0002432,0.0001216,0.0001216,0.16195,0.16195,0.16195,0.16195,1.02,759.03471,0.3239,0.3239,0.01,0.01,0.0,0.0,0.0,0.000986,0.000986,0.00154775604356,0.0049341,0.0049341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.9,0.0,10.0,0.0,0.0,
CHS 323.9x12,0.011752392,0.005876196,0.005876196,0.000286246,0.000143123,0.000143123,0.16195,0.16195,0.16195,0.16195,1.017046,904.725020803,0.3239,0.3239,0.012,0.012,0.0,0.0,0.0,0.001167663,0.001167663,0.001832786,0.005876196,0.005876196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.9,0.0,12.0,0.0,0.0,
CHS 323.9x12.5,0.0122,0.0061,0.0061,0.000297,0.0001485,0.0001485,0.16195,0.16195,0.16195,0.16195,1.02,941.4384,0.3239,0.3239,0.0125,0.0125,0.0,0.0,0.0,0.001213,0.001213,0.00190400071247,0.0061209,0.0061209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.9,0.0,12.5,0.0,0.0,
CHS 323.9x16,0.0155,0.00775,0.00775,0.0003678,0.0001839,0.0001839,0.16195,0.16195,0.16195,0.16195,1.02,1196.4113,0.3239,0.3239,0.016,0.016,0.0,0.0,0.0,0.001518,0.001518,0.0023826444387,0.0077523,0.0077523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.9,0.0,16.0,0.0,0.0,
CHS 323.9x20,0.0191,0.00955,0.00955,0.0004428,0.0002214,0.0002214,0.16195,0.16195,0.16195,0.16195,1.02,1470.9975,0.3239,0.3239,0.02,0.02,0.0,0.0,0.0,0.00185,0.00185,0.00290142449295,0.0095748,0.0095748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.9,0.0,20.0,0.0,0.0,
CHS 323.9x25,0.0235,0.01175,0.01175,0.000528,0.000264,0.000264,0.16195,0.16195,0.16195,0.16195,1.02,1804.4236,0.3239,0.3239,0.025,0.025,0.0,0.0,0.0,0.002239,0.002239,0.00350842111294,0.011792,0.011792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.9,0.0,25.0,0.0,0.0,
CHS 355.6x6.3,0.006909853,0.003454926,0.003454926,0.000210837,0.000105419,0.000105419,0.1778,0.1778,0.1778,0.1778,1.116584,531.935702891,0.3556,0.3556,0.0063,0.0063,0.0,0.0,0.0,0.000768557,0.000768557,0.001206806,0.003454926,0.003454926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.6,0.0,6.3,0.0,0.0,
CHS 355.6x8,0.00874,0.00437,0.00437,0.000264,0.000132,0.000132,0.1778,0.1778,0.1778,0.1778,1.12,672.73619,0.3556,0.3556,0.008,0.008,0.0,0.0,0.0,0.000967,0.000967,0.00151834128012,0.0043696,0.0043696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.6,0.0,8.0,0.0,0.0,
CHS 355.6x10,0.0109,0.00545,0.00545,0.0003244,0.0001622,0.0001622,0.1778,0.1778,0.1778,0.1778,1.12,835.52658,0.3556,0.3556,0.01,0.01,0.0,0.0,0.0,0.001195,0.001195,0.00187614907987,0.0054317,0.0054317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.6,0.0,10.0,0.0,0.0,
CHS 355.6x12,0.012946848,0.006473424,0.006473424,0.000382595,0.000191298,0.000191298,0.1778,0.1778,0.1778,0.1778,1.116584,996.676874473,0.3556,0.3556,0.012,0.012,0.0,0.0,0.0,0.001416953,0.001416953,0.002224268,0.006473424,0.006473424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.6,0.0,12.0,0.0,0.0,
CHS 355.6x12.5,0.0135,0.00675,0.00675,0.000397,0.0001985,0.0001985,0.1778,0.1778,0.1778,0.1778,1.12,1039.5049,0.3556,0.3556,0.0125,0.0125,0.0,0.0,0.0,0.001472,0.001472,0.00231137986764,0.0067427,0.0067427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.6,0.0,12.5,0.0,0.0,
CHS 355.6x16,0.0171,0.00855,0.00855,0.0004932,0.0002466,0.0002466,0.1778,0.1778,0.1778,0.1778,1.12,1314.0911,0.3556,0.3556,0.016,0.016,0.0,0.0,0.0,0.001847,0.001847,0.00289851280204,0.0085477,0.0085477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.6,0.0,16.0,0.0,0.0,
CHS 355.6x20,0.0211,0.01055,0.01055,0.0005958,0.0002979,0.0002979,0.1778,0.1778,0.1778,0.1778,1.12,1627.9039,0.3556,0.3556,0.02,0.02,0.0,0.0,0.0,0.002255,0.002255,0.00353829286815,0.010568,0.010568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.6,0.0,20.0,0.0,0.0,
CHS 355.6x25,0.026,0.013,0.013,0.0007136,0.0003568,0.0003568,0.1778,0.1778,0.1778,0.1778,1.12,2000.5566,0.3556,0.3556,0.025,0.025,0.0,0.0,0.0,0.002738,0.002738,0.00429205802106,0.013032,0.013032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.6,0.0,25.0,0.0,0.0,
CHS 406.4x6.3,0.007914778,0.003957389,0.003957389,0.000316828,0.000158414,0.000158414,0.2032,0.2032,0.2032,0.2032,1.276096,609.297042739,0.4064,0.4064,0.0063,0.0063,0.0,0.0,0.0,0.001008335,0.001008335,0.001583351,0.003957389,0.003957389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.4,0.0,6.3,0.0,0.0,
CHS 406.4x8,0.010007808,0.005003904,0.005003904,0.000397276,0.000198638,0.000198638,0.2032,0.2032,0.2032,0.2032,1.276096,770.423102037,0.4064,0.4064,0.008,0.008,0.0,0.0,0.0,0.001269634,0.001269634,0.001993555,0.005003904,0.005003904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.4,0.0,8.0,0.0,0.0,
CHS 406.4x10,0.0125,0.00625,0.00625,0.0004896,0.0002448,0.0002448,0.2032,0.2032,0.2032,0.2032,1.28,959.09037,0.4064,0.4064,0.01,0.01,0.0,0.0,0.0,0.001572,0.001572,0.00246823876419,0.0062293,0.0062293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.4,0.0,10.0,0.0,0.0,
CHS 406.4x12,0.014860992,0.007430496,0.007430496,0.000578447,0.000289223,0.000289223,0.2032,0.2032,0.2032,0.2032,1.276096,1144.03189549,0.4064,0.4064,0.012,0.012,0.0,0.0,0.0,0.001866726,0.001866726,0.002930588,0.007430496,0.007430496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.4,0.0,12.0,0.0,0.0,
CHS 406.4x12.5,0.0155,0.00775,0.00775,0.0006006,0.0003003,0.0003003,0.2032,0.2032,0.2032,0.2032,1.28,1186.60465,0.4064,0.4064,0.0125,0.0125,0.0,0.0,0.0,0.00194,0.00194,0.00304650469469,0.0077394,0.0077394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.4,0.0,12.5,0.0,0.0,
CHS 406.4x16,0.0196,0.0098,0.0098,0.000749,0.0003745,0.0003745,0.2032,0.2032,0.2032,0.2032,1.28,1510.2241,0.4064,0.4064,0.016,0.016,0.0,0.0,0.0,0.00244,0.00244,0.00383053537789,0.0098228,0.0098228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.4,0.0,16.0,0.0,0.0,
CHS 406.4x20,0.0243,0.01215,0.01215,0.0009086,0.0004543,0.0004543,0.2032,0.2032,0.2032,0.2032,1.28,1873.07015,0.4064,0.4064,0.02,0.02,0.0,0.0,0.0,0.002989,0.002989,0.00469055365542,0.012161,0.012161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.4,0.0,20.0,0.0,0.0,
CHS 406.4x25,0.03,0.015,0.015,0.001094,0.000547,0.000547,0.2032,0.2032,0.2032,0.2032,1.28,2304.56275,0.4064,0.4064,0.025,0.025,0.0,0.0,0.0,0.003642,0.003642,0.00571243489179,0.01502,0.01502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.4,0.0,25.0,0.0,0.0,
CHS 406.4x32,0.0376,0.0188,0.0188,0.001329,0.0006643,0.0006643,0.2032,0.2032,0.2032,0.2032,1.28,2892.96175,0.4064,0.4064,0.032,0.032,0.0,0.0,0.0,0.004497,0.004497,0.00704598209996,0.018911,0.018911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.4,0.0,32.0,0.0,0.0,
CHS 457x6.3,0.008915747,0.004457874,0.004457874,0.000452854,0.000226427,0.000226427,0.2285,0.2285,0.2285,0.2285,1.43498,686.353840993,0.457,0.457,0.0063,0.0063,0.0,0.0,0.0,0.001279485,0.001279485,0.002009164,0.004457874,0.004457874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,0.0,6.3,0.0,0.0,
CHS 457x8,0.01127888,0.00563944,0.00563944,0.000568639,0.000284319,0.000284319,0.2285,0.2285,0.2285,0.2285,1.43498,868.273024133,0.457,0.457,0.008,0.008,0.0,0.0,0.0,0.001612575,0.001612575,0.002532109,0.00563944,0.00563944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,0.0,8.0,0.0,0.0,
CHS 457x10,0.014,0.007,0.007,0.0007018,0.0003509,0.0003509,0.2285,0.2285,0.2285,0.2285,1.44,1078.7315,0.457,0.457,0.01,0.01,0.0,0.0,0.0,0.001998,0.001998,0.00313859243302,0.0070238,0.0070238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,0.0,10.0,0.0,0.0,
CHS 457x12,0.0167676,0.0083838,0.0083838,0.000830705,0.000415352,0.000415352,0.2285,0.2285,0.2285,0.2285,1.43498,1290.80677864,0.457,0.457,0.012,0.012,0.0,0.0,0.0,0.002376282,0.002376282,0.003730791,0.0083838,0.0083838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,0.0,12.0,0.0,0.0,
CHS 457x12.5,0.0175,0.00875,0.00875,0.0008628,0.0004314,0.0004314,0.2285,0.2285,0.2285,0.2285,1.44,1343.51105,0.457,0.457,0.0125,0.0125,0.0,0.0,0.0,0.00247,0.00247,0.00387947913735,0.0087323,0.0087323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,0.0,12.5,0.0,0.0,
CHS 457x16,0.0222,0.0111,0.0111,0.001079,0.0005396,0.0005396,0.2285,0.2285,0.2285,0.2285,1.44,1706.3571,0.457,0.457,0.016,0.016,0.0,0.0,0.0,0.003113,0.003113,0.00488784064754,0.011093,0.011093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,0.0,16.0,0.0,0.0,
CHS 457x20,0.0275,0.01375,0.01375,0.001314,0.0006568,0.0006568,0.2285,0.2285,0.2285,0.2285,1.44,2118.2364,0.457,0.457,0.02,0.02,0.0,0.0,0.0,0.003822,0.003822,0.00599946807542,0.013748,0.013748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,0.0,20.0,0.0,0.0,
CHS 457x25,0.0339,0.01695,0.01695,0.001588,0.0007942,0.0007942,0.2285,0.2285,0.2285,0.2285,1.44,2608.5689,0.457,0.457,0.025,0.025,0.0,0.0,0.0,0.004671,0.004671,0.00732870734325,0.017002,0.017002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,0.0,25.0,0.0,0.0,
CHS 457x32,0.0427,0.02135,0.02135,0.00194,0.0009701,0.0009701,0.2285,0.2285,0.2285,0.2285,1.44,3285.22775,0.457,0.457,0.032,0.032,0.0,0.0,0.0,0.005791,0.005791,0.00907920277006,0.021443,0.021443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,0.0,32.0,0.0,0.0,
CHS 457x40,0.0524,0.0262,0.0262,0.002298,0.001149,0.001149,0.2285,0.2285,0.2285,0.2285,1.44,4030.53315,0.457,0.457,0.04,0.04,0.0,0.0,0.0,0.006977,0.006977,0.0109257681002,0.026361,0.026361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,0.0,40.0,0.0,0.0,
CHS 508x6.3,0.009924629,0.004962315,0.004962315,0.000624613,0.000312306,0.000312306,0.254,0.254,0.254,0.254,1.59512,764.019799415,0.508,0.508,0.0063,0.0063,0.0,0.0,0.0,0.001585415,0.001585415,0.002489593,0.004962315,0.004962315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,0.0,6.3,0.0,0.0,
CHS 508x8,0.01256,0.00628,0.00628,0.000785201,0.0003926,0.0003926,0.254,0.254,0.254,0.254,1.59512,966.8964634,0.508,0.508,0.008,0.008,0.0,0.0,0.0,0.001999671,0.001999671,0.00314,0.00628,0.00628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,0.0,8.0,0.0,0.0,
CHS 508x10,0.0156,0.0078,0.0078,0.0009704,0.0004852,0.0004852,0.254,0.254,0.254,0.254,1.6,1206.21795,0.508,0.508,0.01,0.01,0.0,0.0,0.0,0.00248,0.00248,0.00389563772281,0.0078247,0.0078247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,0.0,10.0,0.0,0.0,
CHS 508x12,0.01868928,0.00934464,0.00934464,0.001150138,0.000575069,0.000575069,0.254,0.254,0.254,0.254,1.59512,1438.7336215,0.508,0.508,0.012,0.012,0.0,0.0,0.0,0.00295203,0.00295203,0.004634941,0.00934464,0.00934464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,0.0,12.0,0.0,0.0,
CHS 508x12.5,0.0195,0.00975,0.00975,0.001195,0.0005976,0.0005976,0.254,0.254,0.254,0.254,1.6,1500.41745,0.508,0.508,0.0125,0.0125,0.0,0.0,0.0,0.00307,0.00307,0.0048207788363,0.0097332,0.0097332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,0.0,12.5,0.0,0.0,
CHS 508x16,0.0247,0.01235,0.01235,0.001498,0.0007491,0.0007491,0.254,0.254,0.254,0.254,1.6,1902.4901,0.508,0.508,0.016,0.016,0.0,0.0,0.0,0.003874,0.003874,0.00608373187358,0.012374,0.012374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,0.0,16.0,0.0,0.0,
CHS 508x20,0.0307,0.01535,0.01535,0.001829,0.0009143,0.0009143,0.254,0.254,0.254,0.254,1.6,2363.40265,0.508,0.508,0.02,0.02,0.0,0.0,0.0,0.004766,0.004766,0.00748151440994,0.015348,0.015348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,0.0,20.0,0.0,0.0,
CHS 508x25,0.0379,0.01895,0.01895,0.002218,0.001109,0.001109,0.254,0.254,0.254,0.254,1.6,2922.3817,0.508,0.508,0.025,0.025,0.0,0.0,0.0,0.005837,0.005837,0.00916123760824,0.019001,0.019001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,0.0,25.0,0.0,0.0,
CHS 508x32,0.0479,0.02395,0.02395,0.002722,0.001361,0.001361,0.254,0.254,0.254,0.254,1.6,3687.3004,0.508,0.508,0.032,0.032,0.0,0.0,0.0,0.007261,0.007261,0.0113889519548,0.023998,0.023998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,0.0,32.0,0.0,0.0,
CHS 508x40,0.0588,0.0294,0.0294,0.003244,0.001622,0.001622,0.254,0.254,0.254,0.254,1.6,4530.6723,0.508,0.508,0.04,0.04,0.0,0.0,0.0,0.008782,0.008782,0.013761683789,0.029548,0.029548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,0.0,40.0,0.0,0.0,
CHS 508x50,0.0719,0.03595,0.03595,0.003818,0.001909,0.001909,0.254,0.254,0.254,0.254,1.6,5540.75725,0.508,0.508,0.05,0.05,0.0,0.0,0.0,0.01053,0.01053,0.0164748260368,0.036256,0.036256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,0.0,50.0,0.0,0.0,
CHS 559x20,0.0338492,0.0169246,0.0169246,0.002461861,0.00123093,0.00123093,0.2795,0.2795,0.2795,0.2795,1.75526,2605.78596886,0.559,0.559,0.02,0.02,0.0,0.0,0.0,0.005811633,0.005811633,0.009122359,0.0169246,0.0169246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.0,0.0,20.0,0.0,0.0,
CHS 559x25,0.041919,0.0209595,0.0209595,0.002994913,0.001497457,0.001497457,0.2795,0.2795,0.2795,0.2795,1.75526,3227.01694660,0.559,0.559,0.025,0.025,0.0,0.0,0.0,0.007132325,0.007132325,0.011192373,0.0209595,0.0209595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.0,0.0,25.0,0.0,0.0,
CHS 559x32,0.05295296,0.02647648,0.02647648,0.003690199,0.0018451,0.0018451,0.2795,0.2795,0.2795,0.2795,1.75526,4076.43548969,0.559,0.559,0.032,0.032,0.0,0.0,0.0,0.008896026,0.008896026,0.013953105,0.02647648,0.02647648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.0,0.0,32.0,0.0,0.0,
CHS 559x40,0.0651864,0.0325932,0.0325932,0.004415743,0.002207872,0.002207872,0.2795,0.2795,0.2795,0.2795,1.75526,5018.19264505,0.559,0.559,0.04,0.04,0.0,0.0,0.0,0.010793074,0.010793074,0.016915871,0.0325932,0.0325932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.0,0.0,40.0,0.0,0.0,
CHS 559x50,0.079913,0.0399565,0.0399565,0.005225931,0.002612965,0.002612965,0.2795,0.2795,0.2795,0.2795,1.75526,6151.87874838,0.559,0.559,0.05,0.05,0.0,0.0,0.0,0.012992468,0.012992468,0.020337859,0.0399565,0.0399565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.0,0.0,50.0,0.0,0.0,
CHS 610x20,0.037052,0.018526,0.018526,0.003228156,0.001614078,0.001614078,0.305,0.305,0.305,0.305,1.9154,2852.34456703,0.61,0.61,0.02,0.02,0.0,0.0,0.0,0.006962926,0.006962926,0.01093034,0.018526,0.018526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,0.0,20.0,0.0,0.0,
CHS 610x25,0.0459225,0.02296125,0.02296125,0.003936132,0.001968066,0.001968066,0.305,0.305,0.305,0.305,1.9154,3535.21519431,0.61,0.61,0.025,0.025,0.0,0.0,0.0,0.008558693,0.008558693,0.013432331,0.02296125,0.02296125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,0.0,25.0,0.0,0.0,
CHS 610x32,0.05807744,0.02903872,0.02903872,0.004865554,0.002432777,0.002432777,0.305,0.305,0.305,0.305,1.9154,4470.92924676,0.61,0.61,0.032,0.032,0.0,0.0,0.0,0.010698935,0.010698935,0.01678438,0.02903872,0.02903872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,0.0,32.0,0.0,0.0,
CHS 610x40,0.071592,0.035796,0.035796,0.005843697,0.002921849,0.002921849,0.305,0.305,0.305,0.305,1.9154,5511.30984138,0.61,0.61,0.04,0.04,0.0,0.0,0.0,0.013014079,0.013014079,0.02040372,0.035796,0.035796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,0.0,40.0,0.0,0.0,
CHS 610x50,0.08792,0.04396,0.04396,0.006947878,0.003473939,0.003473939,0.305,0.305,0.305,0.305,1.9154,6768.2752438,0.61,0.61,0.05,0.05,0.0,0.0,0.0,0.015717736,0.015717736,0.0246176,0.04396,0.04396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,0.0,50.0,0.0,0.0,
CHS 660x20,0.040192,0.020096,0.020096,0.00411968,0.00205984,0.00205984,0.33,0.33,0.33,0.33,2.0724,3094.06868288,0.66,0.66,0.02,0.02,0.0,0.0,0.0,0.008192618,0.008192618,0.01286144,0.020096,0.020096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,0.0,20.0,0.0,0.0,
CHS 660x25,0.0498475,0.02492375,0.02492375,0.005032728,0.002516364,0.002516364,0.33,0.33,0.33,0.33,2.0724,3837.37033912,0.66,0.66,0.025,0.025,0.0,0.0,0.0,0.010083312,0.010083312,0.015826581,0.02492375,0.02492375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,0.0,25.0,0.0,0.0,
